Date,PlayerNM,PTS,REB,AST,STL,BLK,TOV,PF,MIN,Team
7-Apr,Patty Mills,0,0,0,0,0,0,0,0,Spurs
7-Apr,Dejounte Murray,17,5,4,2,0,2,2,29,Spurs
7-Apr,Manu Ginobili,17,3,1,1,0,0,1,19,Spurs
7-Apr,Kyle Anderson,7,5,3,2,1,0,2,28,Spurs
7-Apr,Pau Gasol,9,5,3,1,1,0,1,25,Spurs
7-Apr,Tony Parker,2,1,0,0,0,2,0,11,Spurs
7-Apr,Davis Bertans,3,0,0,0,0,0,0,1,Spurs
7-Apr,Bryn Forbes,0,1,0,0,0,0,0,12,Spurs
7-Apr,Joffrey Lauvergne,0,0,0,0,0,0,0,0,Spurs
7-Apr,Derrick White,0,0,0,0,0,0,0,0,Spurs
7-Apr,Matt Costello,0,0,0,0,0,0,0,0,Spurs
7-Apr,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
7-Apr,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
7-Apr,Brandon Paul,0,0,0,0,0,0,0,1,Spurs
1-Apr,Danny Green,12,7,0,2,2,1,4,29,Spurs
1-Apr,Rudy Gay,21,3,0,2,1,0,3,23,Spurs
1-Apr,LaMarcus Aldridge,23,14,2,0,3,1,3,35,Spurs
1-Apr,Patty Mills,14,5,4,0,0,0,3,37,Spurs
1-Apr,Dejounte Murray,13,6,1,1,0,2,2,24,Spurs
1-Apr,Manu Ginobili,6,2,4,1,0,2,0,20,Spurs
1-Apr,Kyle Anderson,5,1,5,2,1,0,0,25,Spurs
1-Apr,Pau Gasol,2,8,0,0,1,1,1,10,Spurs
1-Apr,Tony Parker,4,1,3,0,0,1,3,13,Spurs
1-Apr,Davis Bertans,0,0,0,0,0,0,0,2,Spurs
1-Apr,Bryn Forbes,0,0,0,0,0,0,0,12,Spurs
1-Apr,Joffrey Lauvergne,0,0,0,0,0,0,0,2,Spurs
1-Apr,Derrick White,0,0,0,0,0,0,0,0,Spurs
1-Apr,Matt Costello,0,0,0,0,0,0,0,0,Spurs
1-Apr,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
1-Apr,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
1-Apr,Brandon Paul,0,0,0,0,0,0,0,2,Spurs
29-Mar,Danny Green,11,4,0,0,1,0,2,26,Spurs
29-Mar,Rudy Gay,9,8,0,2,0,3,2,24,Spurs
29-Mar,LaMarcus Aldridge,25,11,2,0,2,4,2,34,Spurs
29-Mar,Patty Mills,14,1,1,1,0,5,2,33,Spurs
29-Mar,Dejounte Murray,7,8,7,5,1,2,2,30,Spurs
29-Mar,Manu Ginobili,10,3,0,2,0,1,1,14,Spurs
29-Mar,Kyle Anderson,10,0,2,2,0,0,4,23,Spurs
29-Mar,Pau Gasol,6,12,3,0,1,0,2,25,Spurs
29-Mar,Tony Parker,8,0,4,1,0,1,1,17,Spurs
29-Mar,Davis Bertans,3,1,3,0,1,0,0,9,Spurs
29-Mar,Bryn Forbes,0,0,0,0,0,0,0,0,Spurs
29-Mar,Joffrey Lauvergne,0,0,0,0,0,0,0,0,Spurs
29-Mar,Derrick White,0,0,0,0,0,0,0,0,Spurs
29-Mar,Matt Costello,0,0,0,0,0,0,0,0,Spurs
29-Mar,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
29-Mar,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
29-Mar,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
23-Mar,Danny Green,5,4,0,0,2,0,6,24,Spurs
23-Mar,LaMarcus Aldridge,45,9,2,1,3,4,3,41,Spurs
23-Mar,Patty Mills,25,2,4,0,0,1,3,40,Spurs
23-Mar,Dejounte Murray,4,5,5,2,0,2,4,34,Spurs
23-Mar,Manu Ginobili,18,5,3,0,0,0,3,27,Spurs
23-Mar,Kyle Anderson,5,7,3,4,1,3,0,25,Spurs
23-Mar,Rudy Gay,15,5,1,0,0,0,1,24,Spurs
23-Mar,Pau Gasol,4,8,1,1,1,1,3,11,Spurs
23-Mar,Tony Parker,0,1,2,0,0,0,2,13,Spurs
23-Mar,Davis Bertans,3,2,0,1,0,2,0,7,Spurs
23-Mar,Bryn Forbes,0,1,0,0,0,0,0,13,Spurs
23-Mar,Joffrey Lauvergne,0,0,0,0,0,0,0,0,Spurs
23-Mar,Derrick White,0,0,0,0,0,0,0,0,Spurs
23-Mar,Matt Costello,0,0,0,0,0,0,0,0,Spurs
23-Mar,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
23-Mar,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
23-Mar,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
19-Mar,Danny Green,11,3,2,0,0,2,5,30,Spurs
19-Mar,Kyle Anderson,0,10,4,1,0,2,1,22,Spurs
19-Mar,LaMarcus Aldridge,33,12,1,1,2,1,2,34,Spurs
19-Mar,Patty Mills,12,3,2,1,1,3,2,34,Spurs
19-Mar,Dejounte Murray,9,8,5,1,0,1,1,29,Spurs
19-Mar,Pau Gasol,4,4,0,0,0,0,1,16,Spurs
19-Mar,Rudy Gay,9,4,1,1,1,3,3,12,Spurs
19-Mar,Tony Parker,1,1,2,0,0,0,2,13,Spurs
19-Mar,Manu Ginobili,3,2,3,0,0,1,1,20,Spurs
19-Mar,Bryn Forbes,2,0,0,0,0,1,0,11,Spurs
19-Mar,Brandon Paul,0,0,0,0,0,0,1,3,Spurs
19-Mar,Davis Bertans,5,1,1,1,1,0,1,10,Spurs
19-Mar,Joffrey Lauvergne,0,0,0,0,0,0,0,0,Spurs
19-Mar,Derrick White,0,0,0,0,0,0,0,0,Spurs
19-Mar,Matt Costello,0,0,0,0,0,0,0,0,Spurs
19-Mar,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
19-Mar,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
17-Mar,Danny Green,12,5,5,0,1,0,4,33,Spurs
17-Mar,Kyle Anderson,3,3,0,2,0,0,1,13,Spurs
17-Mar,LaMarcus Aldridge,39,10,2,0,2,1,4,35,Spurs
17-Mar,Patty Mills,12,3,5,0,0,0,3,31,Spurs
17-Mar,Dejounte Murray,5,5,1,4,0,3,1,23,Spurs
17-Mar,Pau Gasol,12,7,8,1,1,0,0,24,Spurs
17-Mar,Rudy Gay,14,4,0,1,4,0,2,20,Spurs
17-Mar,Tony Parker,6,0,6,1,0,1,2,22,Spurs
17-Mar,Manu Ginobili,10,3,3,2,0,0,0,16,Spurs
17-Mar,Bryn Forbes,2,0,1,0,0,0,0,15,Spurs
17-Mar,Brandon Paul,0,1,0,0,0,0,0,1,Spurs
17-Mar,Davis Bertans,0,0,1,0,0,0,0,0,Spurs
17-Mar,Joffrey Lauvergne,2,0,0,0,0,0,0,0,Spurs
17-Mar,Derrick White,0,0,0,0,0,0,0,0,Spurs
17-Mar,Matt Costello,0,0,0,0,0,0,0,0,Spurs
17-Mar,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
17-Mar,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
15-Mar,Danny Green,5,7,2,0,6,0,2,29,Spurs
15-Mar,Kyle Anderson,6,5,4,3,2,0,1,33,Spurs
15-Mar,LaMarcus Aldridge,25,7,3,0,1,2,1,37,Spurs
15-Mar,Patty Mills,8,4,1,0,0,1,2,34,Spurs
15-Mar,Dejounte Murray,18,12,0,4,0,1,5,26,Spurs
15-Mar,Tony Parker,8,4,4,1,0,3,0,19,Spurs
15-Mar,Manu Ginobili,11,4,1,1,1,1,1,22,Spurs
15-Mar,Bryn Forbes,5,3,0,0,0,0,1,12,Spurs
15-Mar,Pau Gasol,8,5,0,0,1,2,1,10,Spurs
15-Mar,Rudy Gay,4,1,1,0,0,0,0,5,Spurs
15-Mar,Davis Bertans,0,0,0,1,0,0,0,8,Spurs
15-Mar,Joffrey Lauvergne,0,0,0,0,0,0,0,0,Spurs
15-Mar,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
15-Mar,Derrick White,0,0,0,0,0,0,0,0,Spurs
15-Mar,Matt Costello,0,0,0,0,0,0,0,0,Spurs
15-Mar,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
15-Mar,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
12-Mar,Kyle Anderson,6,1,1,0,0,0,2,14,Spurs
12-Mar,Rudy Gay,13,5,0,0,0,4,3,23,Spurs
12-Mar,Pau Gasol,4,4,1,0,0,1,2,14,Spurs
12-Mar,Patty Mills,3,1,2,0,0,0,0,8,Spurs
12-Mar,Dejounte Murray,7,4,3,1,0,2,0,19,Spurs
12-Mar,Tony Parker,12,0,3,0,0,2,0,15,Spurs
12-Mar,Bryn Forbes,14,2,3,1,0,0,1,24,Spurs
15-Mar,Danny Green,4,1,0,0,0,0,0,13,Spurs
12-Mar,Davis Bertans,11,3,1,1,0,0,2,20,Spurs
12-Mar,Joffrey Lauvergne,2,6,2,0,0,2,1,18,Spurs
12-Mar,Brandon Paul,1,3,1,0,1,2,4,32,Spurs
12-Mar,Derrick White,14,4,1,0,1,0,0,18,Spurs
12-Mar,Matt Costello,0,0,0,0,0,0,0,0,Spurs
12-Mar,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
12-Mar,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
12-Mar,LaMarcus Aldridge,0,0,0,0,0,0,0,0,Spurs
12-Mar,Manu Ginobili,0,0,0,0,0,0,0,0,Spurs
10-Mar,Kyle Anderson,6,4,2,2,0,2,1,25,Spurs
10-Mar,LaMarcus Aldridge,11,7,1,1,0,3,5,25,Spurs
10-Mar,Pau Gasol,8,7,3,0,1,1,2,24,Spurs
10-Mar,Patty Mills,6,2,4,0,1,1,1,24,Spurs
10-Mar,Dejounte Murray,9,5,3,1,0,2,3,29,Spurs
10-Mar,Rudy Gay,14,6,1,0,0,0,0,22,Spurs
10-Mar,Tony Parker,6,2,5,0,0,1,1,18,Spurs
10-Mar,Manu Ginobili,0,3,6,1,0,2,2,19,Spurs
10-Mar,Danny Green,4,4,1,0,0,1,1,17,Spurs
10-Mar,Davis Bertans,14,1,0,1,1,1,5,18,Spurs
10-Mar,Joffrey Lauvergne,4,2,0,0,0,0,0,6,Spurs
10-Mar,Bryn Forbes,10,0,0,0,0,0,1,5,Spurs
10-Mar,Brandon Paul,2,0,0,0,0,0,0,1,Spurs
10-Mar,Derrick White,0,0,0,0,0,0,0,0,Spurs
10-Mar,Matt Costello,0,0,0,0,0,0,0,0,Spurs
10-Mar,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
10-Mar,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
8-Mar,Kyle Anderson,12,11,4,5,0,1,4,33,Spurs
8-Mar,LaMarcus Aldridge,30,17,4,0,0,2,1,36,Spurs
8-Mar,Davis Bertans,13,2,3,0,0,0,4,28,Spurs
8-Mar,Patty Mills,8,2,3,0,0,0,4,30,Spurs
8-Mar,Dejounte Murray,14,5,6,1,0,3,2,29,Spurs
8-Mar,Tony Parker,11,1,7,0,0,2,0,18,Spurs
8-Mar,Danny Green,2,0,1,0,1,0,1,21,Spurs
8-Mar,Manu Ginobili,2,0,0,0,1,3,2,7,Spurs
8-Mar,Rudy Gay,10,5,0,1,1,0,0,15,Spurs
8-Mar,Joffrey Lauvergne,2,2,1,0,0,0,0,11,Spurs
8-Mar,Bryn Forbes,3,0,0,0,0,1,2,7,Spurs
8-Mar,Pau Gasol,0,0,0,0,0,0,0,0,Spurs
8-Mar,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
8-Mar,Derrick White,0,0,0,0,0,0,0,0,Spurs
8-Mar,Matt Costello,0,0,0,0,0,0,0,0,Spurs
8-Mar,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
8-Mar,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
12-Feb,Kyle Anderson,16,5,3,0,1,4,2,34,Spurs
12-Feb,Pau Gasol,15,15,6,1,2,1,3,33,Spurs
12-Feb,Davis Bertans,12,4,0,1,3,0,4,28,Spurs
12-Feb,Danny Green,13,5,0,0,2,0,5,30,Spurs
12-Feb,Dejounte Murray,12,4,4,1,0,1,2,28,Spurs
12-Feb,Manu Ginobili,9,3,2,2,0,3,2,22,Spurs
12-Feb,Tony Parker,6,3,2,0,0,1,0,16,Spurs
12-Feb,Patty Mills,0,0,4,0,0,0,3,21,Spurs
12-Feb,Joffrey Lauvergne,10,5,2,0,0,1,3,14,Spurs
12-Feb,Bryn Forbes,6,0,0,0,0,0,0,9,Spurs
12-Feb,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
12-Feb,Brandon Paul,0,0,0,0,0,0,0,0,Spurs
12-Feb,Derrick White,0,0,0,0,0,0,0,0,Spurs
12-Feb,Matt Costello,0,0,0,0,0,0,0,0,Spurs
12-Feb,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
12-Feb,LaMarcus Aldridge,0,0,0,0,0,0,0,0,Spurs
12-Feb,Rudy Gay,0,0,0,0,0,0,0,0,Spurs
7-Jan,Kyle Anderson,8,6,5,1,0,3,2,35,Spurs
7-Jan,LaMarcus Aldridge,30,14,1,1,1,0,3,34,Spurs
7-Jan,Pau Gasol,16,9,5,0,2,2,0,28,Spurs
7-Jan,Bryn Forbes,10,1,2,0,0,1,5,27,Spurs
7-Jan,Dejounte Murray,3,1,4,0,0,3,1,20,Spurs
7-Jan,Patty Mills,7,1,2,0,0,3,1,27,Spurs
7-Jan,Manu Ginobili,26,4,2,1,2,2,1,27,Spurs
7-Jan,Davis Bertans,8,4,4,1,0,0,3,27,Spurs
7-Jan,Joffrey Lauvergne,2,1,1,0,0,0,0,5,Spurs
7-Jan,Brandon Paul,0,1,0,0,0,0,0,5,Spurs
7-Jan,Matt Costello,0,0,0,0,0,0,0,0,Spurs
7-Jan,Tony Parker,0,0,0,0,0,0,0,0,Spurs
7-Jan,Danny Green,0,0,0,0,0,0,0,0,Spurs
7-Jan,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
7-Jan,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
7-Jan,Derrick White,0,0,0,0,0,0,0,0,Spurs
7-Jan,Rudy Gay,0,0,0,0,0,0,0,0,Spurs
15-Nov,Kyle Anderson,8,5,0,0,1,2,2,25,Spurs
15-Nov,LaMarcus Aldridge,15,10,3,0,0,3,4,27,Spurs
15-Nov,Pau Gasol,13,8,4,0,0,3,1,28,Spurs
15-Nov,Danny Green,11,2,2,1,0,1,3,30,Spurs
15-Nov,Patty Mills,13,1,5,1,0,0,1,28,Spurs
15-Nov,Joffrey Lauvergne,7,5,0,0,0,1,1,12,Spurs
15-Nov,Manu Ginobili,2,3,2,0,2,2,1,18,Spurs
15-Nov,Rudy Gay,7,5,1,1,0,2,3,22,Spurs
15-Nov,Dejounte Murray,2,4,1,0,1,2,0,19,Spurs
15-Nov,Bryn Forbes,8,2,1,1,0,0,2,20,Spurs
15-Nov,Brandon Paul,0,0,1,0,0,0,0,4,Spurs
15-Nov,Davis Bertans,0,0,0,0,0,0,0,1,Spurs
15-Nov,Matt Costello,0,0,0,0,0,0,0,0,Spurs
15-Nov,Tony Parker,0,0,0,0,0,0,0,0,Spurs
15-Nov,Darrun Hilliard,0,0,0,0,0,0,0,0,Spurs
15-Nov,Kawhi Leonard,0,0,0,0,0,0,0,0,Spurs
15-Nov,Derrick White,0,0,0,0,0,0,0,0,Spurs
25-Apr,J.Crawford,20,2,2,1,0,3,1,26,Timberwolves
25-Apr,G.Dieng,0,4,0,0,0,0,1,12,Timberwolves
25-Apr,M.Georges-Hunt,0,0,0,0,0,0,0,1,Timberwolves
25-Apr,T.Jones,0,2,3,0,0,0,0,11,Timberwolves
25-Apr,D.Rose,12,0,2,0,0,0,3,24,Timberwolves
25-Apr,C.Aldrich,0,0,0,0,0,0,0,0,Timberwolves
25-Apr,N.Bjelica,0,1,0,0,0,0,0,3,Timberwolves
25-Apr,A.Brooks,0,0,0,0,0,0,0,0,Timberwolves
25-Apr,J.Butler,8,5,5,1,1,0,0,30,Timberwolves
25-Apr,T.Gibson,10,2,0,0,1,0,2,23,Timberwolves
25-Apr,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
25-Apr,J.Patton,0,0,0,0,0,0,0,0,Timberwolves
25-Apr,J.Teague,17,4,7,0,0,1,3,37,Timberwolves
25-Apr,K.Towns,23,14,4,0,1,2,4,35,Timberwolves
25-Apr,A.Wiggins,14,4,0,0,0,2,4,37,Timberwolves
25-Apr,A.Brown,0,0,0,0,0,0,0,0,Timberwolves
25-Apr,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
23-Apr,N.Bjelica,7,3,1,1,0,0,3,16,Timberwolves
23-Apr,A.Brooks,4,0,0,0,0,0,0,2,Timberwolves
23-Apr,J.Crawford,10,2,4,3,0,2,3,24,Timberwolves
23-Apr,G.Dieng,3,5,1,0,1,0,2,16,Timberwolves
23-Apr,M.Georges-Hunt,0,1,0,0,0,0,0,2,Timberwolves
23-Apr,C.Aldrich,0,0,0,0,0,0,0,0,Timberwolves
23-Apr,J.Butler,19,9,5,0,0,1,2,38,Timberwolves
23-Apr,T.Gibson,2,3,0,0,0,0,1,20,Timberwolves
23-Apr,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
23-Apr,T.Jones,0,0,0,0,0,0,0,0,Timberwolves
23-Apr,J.Patton,0,0,0,0,0,0,0,0,Timberwolves
23-Apr,D.Rose,17,6,4,0,0,4,2,32,Timberwolves
23-Apr,J.Teague,2,1,5,0,0,3,4,28,Timberwolves
23-Apr,K.Towns,22,15,2,0,0,5,3,32,Timberwolves
23-Apr,A.Brown,0,0,0,0,0,0,0,0,Timberwolves
23-Apr,A.Wiggins,14,3,1,0,0,1,2,29,Timberwolves
23-Apr,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
21-Apr,N.Bjelica,0,1,0,0,0,0,0,3,Timberwolves
21-Apr,A.Brooks,0,0,0,0,0,0,0,1,Timberwolves
21-Apr,G.Dieng,5,0,2,2,0,0,1,9,Timberwolves
21-Apr,T.Jones,2,2,1,0,0,0,0,7,Timberwolves
21-Apr,D.Rose,17,0,2,2,0,1,1,21,Timberwolves
21-Apr,C.Aldrich,0,0,0,0,0,0,0,0,Timberwolves
21-Apr,J.Butler,28,7,5,1,0,1,2,41,Timberwolves
21-Apr,J.Crawford,6,3,2,1,0,0,1,18,Timberwolves
21-Apr,M.Georges-Hunt,0,0,0,0,0,0,0,0,Timberwolves
21-Apr,T.Gibson,2,4,1,0,0,0,2,25,Timberwolves
21-Apr,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
21-Apr,J.Patton,0,0,0,0,0,0,0,0,Timberwolves
21-Apr,J.Teague,23,3,8,1,0,1,4,41,Timberwolves
21-Apr,K.Towns,18,16,3,1,2,3,4,39,Timberwolves
21-Apr,A.Wiggins,20,5,5,1,1,1,1,35,Timberwolves
21-Apr,A.Brown,0,0,0,0,0,0,0,0,Timberwolves
21-Apr,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
18-Apr,N.Bjelica,16,8,2,2,0,1,3,19,Timberwolves
18-Apr,J.Crawford,8,4,2,0,0,0,1,29,Timberwolves
18-Apr,G.Dieng,2,6,1,0,3,1,1,24,Timberwolves
18-Apr,T.Jones,2,5,3,1,0,1,0,29,Timberwolves
18-Apr,D.Rose,9,1,1,0,0,1,0,17,Timberwolves
18-Apr,C.Aldrich,0,0,0,0,0,0,0,0,Timberwolves
18-Apr,A.Brooks,0,0,0,0,0,0,0,0,Timberwolves
18-Apr,J.Butler,11,4,2,0,0,3,1,25,Timberwolves
18-Apr,M.Georges-Hunt,0,0,0,0,0,0,0,0,Timberwolves
18-Apr,T.Gibson,8,5,0,1,1,2,2,23,Timberwolves
18-Apr,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
18-Apr,J.Patton,0,0,0,0,0,0,0,0,Timberwolves
18-Apr,J.Teague,8,1,1,1,1,4,4,19,Timberwolves
18-Apr,K.Towns,5,10,0,1,1,0,1,24,Timberwolves
18-Apr,A.Wiggins,13,8,3,1,1,3,3,31,Timberwolves
18-Apr,A.Brown,0,0,0,0,0,0,0,0,Timberwolves
18-Apr,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
15-Apr,J.Butler,13,5,3,2,0,0,4,36,Timberwolves
15-Apr,J.Crawford,15,2,2,0,0,0,0,16,Timberwolves
15-Apr,J.Teague,15,9,8,1,1,5,4,29,Timberwolves
15-Apr,K.Towns,8,12,2,0,1,2,2,40,Timberwolves
15-Apr,A.Wiggins,18,6,1,0,0,2,4,32,Timberwolves
15-Apr,C.Aldrich,0,0,0,0,0,0,0,0,Timberwolves
15-Apr,N.Bjelica,0,2,0,0,0,0,0,6,Timberwolves
15-Apr,A.Brooks,0,0,0,0,0,0,0,0,Timberwolves
15-Apr,G.Dieng,7,3,0,0,0,0,1,8,Timberwolves
15-Apr,M.Georges-Hunt,0,0,0,0,0,0,0,0,Timberwolves
15-Apr,T.Gibson,9,6,1,0,0,2,1,32,Timberwolves
15-Apr,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
15-Apr,T.Jones,0,0,1,0,0,0,0,7,Timberwolves
15-Apr,J.Patton,0,0,0,0,0,0,0,0,Timberwolves
15-Apr,D.Rose,16,2,4,0,0,2,3,24,Timberwolves
15-Apr,A.Brown,0,0,0,0,0,0,0,0,Timberwolves
15-Apr,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
1-Apr,A.Brooks,12,2,2,0,0,1,5,16,Timberwolves
1-Apr,A.Brown,3,0,1,0,0,0,0,4,Timberwolves
1-Apr,G.Dieng,2,5,2,1,1,2,1,19,Timberwolves
1-Apr,M.Georges-Hunt,0,0,0,0,0,0,1,5,Timberwolves
1-Apr,J.Patton,2,0,0,1,0,0,1,4,Timberwolves
1-Apr,C.Aldrich,0,0,0,0,0,0,0,0,Timberwolves
1-Apr,N.Bjelica,7,5,1,2,0,1,3,26,Timberwolves
1-Apr,J.Butler,0,0,0,0,0,0,0,0,Timberwolves
1-Apr,J.Crawford,7,1,2,0,0,3,1,27,Timberwolves
1-Apr,T.Gibson,6,6,1,0,0,0,2,34,Timberwolves
1-Apr,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
1-Apr,T.Jones,15,0,4,4,0,1,0,33,Timberwolves
1-Apr,D.Rose,0,0,0,0,0,0,0,0,Timberwolves
1-Apr,J.Teague,0,0,0,0,0,0,0,0,Timberwolves
1-Apr,K.Towns,20,7,2,0,0,3,2,36,Timberwolves
1-Apr,A.Wiggins,23,6,4,2,0,1,1,36,Timberwolves
1-Apr,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
18-Mar,T.Gibson,4,3,0,1,0,1,5,26,Timberwolves
18-Mar,D.Rose,14,1,3,0,0,1,0,19,Timberwolves
18-Mar,J.Teague,23,6,11,2,0,3,4,37,Timberwolves
18-Mar,K.Towns,20,18,1,1,1,3,3,35,Timberwolves
18-Mar,A.Wiggins,21,2,1,2,0,2,4,36,Timberwolves
18-Mar,C.Aldrich,0,0,0,0,0,0,0,0,Timberwolves
18-Mar,N.Bjelica,15,6,3,0,0,1,4,35,Timberwolves
18-Mar,A.Brooks,0,0,0,0,0,0,0,0,Timberwolves
18-Mar,A.Brown,0,0,0,0,0,0,0,0,Timberwolves
18-Mar,J.Butler,0,0,0,0,0,0,0,0,Timberwolves
18-Mar,J.Crawford,20,1,3,1,0,1,1,28,Timberwolves
18-Mar,G.Dieng,3,4,1,0,0,0,3,13,Timberwolves
18-Mar,M.Georges-Hunt,0,0,0,0,0,0,0,0,Timberwolves
18-Mar,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
18-Mar,T.Jones,0,0,1,0,0,0,2,13,Timberwolves
18-Mar,J.Patton,0,0,0,0,0,0,0,0,Timberwolves
18-Mar,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
17-Mar,C.Aldrich,0,0,0,0,0,0,0,1,Timberwolves
17-Mar,G.Dieng,4,2,0,0,0,1,2,11,Timberwolves
17-Mar,M.Georges-Hunt,0,1,0,0,0,0,0,1,Timberwolves
17-Mar,T.Jones,9,1,2,0,1,1,2,16,Timberwolves
17-Mar,D.Rose,8,1,2,1,0,0,0,15,Timberwolves
17-Mar,N.Bjelica,7,8,1,0,0,2,4,37,Timberwolves
17-Mar,A.Brooks,0,0,0,0,0,0,0,0,Timberwolves
17-Mar,A.Brown,0,0,0,0,0,0,0,0,Timberwolves
17-Mar,J.Butler,0,0,0,0,0,0,0,0,Timberwolves
17-Mar,J.Crawford,5,1,1,0,0,2,0,21,Timberwolves
17-Mar,T.Gibson,8,4,1,0,0,4,3,33,Timberwolves
17-Mar,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
17-Mar,J.Patton,0,0,0,0,0,0,0,0,Timberwolves
17-Mar,J.Teague,16,2,8,2,0,0,1,31,Timberwolves
17-Mar,K.Towns,23,9,2,0,1,5,3,39,Timberwolves
17-Mar,A.Wiggins,21,5,5,0,0,1,1,34,Timberwolves
17-Mar,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
11-Mar,N.Bjelica,10,7,4,3,2,1,3,40,Timberwolves
11-Mar,T.Gibson,11,13,2,0,1,0,3,39,Timberwolves
11-Mar,J.Teague,10,3,10,2,0,2,1,36,Timberwolves
11-Mar,K.Towns,31,16,2,1,0,1,4,39,Timberwolves
11-Mar,A.Wiggins,23,5,3,0,0,1,3,37,Timberwolves
11-Mar,C.Aldrich,0,0,0,0,0,0,0,0,Timberwolves
11-Mar,A.Brooks,0,0,0,0,0,0,0,0,Timberwolves
11-Mar,A.Brown,0,0,0,0,0,0,0,0,Timberwolves
11-Mar,J.Butler,0,0,0,0,0,0,0,0,Timberwolves
11-Mar,J.Crawford,12,2,1,1,0,1,0,22,Timberwolves
11-Mar,G.Dieng,2,1,1,0,0,0,1,9,Timberwolves
11-Mar,M.Georges-Hunt,0,0,0,0,0,0,0,0,Timberwolves
11-Mar,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
11-Mar,T.Jones,8,2,2,0,0,1,0,12,Timberwolves
11-Mar,J.Patton,0,0,0,0,0,0,0,0,Timberwolves
11-Mar,D.Rose,2,1,2,0,0,2,0,7,Timberwolves
11-Mar,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
2-Mar,N.Bjelica,12,4,1,1,0,2,4,45,Timberwolves
2-Mar,J.Crawford,2,0,4,1,0,2,2,29,Timberwolves
2-Mar,T.Gibson,12,4,3,1,0,0,4,39,Timberwolves
2-Mar,T.Jones,11,4,2,2,0,1,3,25,Timberwolves
2-Mar,A.Wiggins,27,3,1,1,0,4,3,35,Timberwolves
2-Mar,C.Aldrich,0,0,0,0,0,0,0,0,Timberwolves
2-Mar,A.Brooks,0,0,0,0,0,0,0,0,Timberwolves
2-Mar,A.Brown,0,0,0,0,0,0,0,0,Timberwolves
2-Mar,J.Butler,0,0,0,0,0,0,0,0,Timberwolves
2-Mar,G.Dieng,0,4,1,0,0,0,2,19,Timberwolves
2-Mar,M.Georges-Hunt,0,0,0,0,0,0,1,3,Timberwolves
2-Mar,A.Jefferson,0,0,0,0,0,0,0,0,Timberwolves
2-Mar,J.Patton,0,0,0,0,0,0,0,0,Timberwolves
2-Mar,J.Teague,25,4,2,2,0,2,3,26,Timberwolves
2-Mar,D.Rose,0,0,0,0,0,0,0,0,Timberwolves
2-Mar,K.Towns,13,4,0,1,0,1,1,20,Timberwolves
2-Mar,S.Muhammand,0,0,0,0,0,0,0,0,Timberwolves
1-Mar,N.Bjelica,8,12,0,1,1,1,2,34,Timberwolves
1-Mar,J.Crawford,10,1,3,0,0,1,2,25,Timberwolves
